Movie_Name,rank,vizinho,sim
10x10 (2018),2,Unfriended: Dark Web (2018),0.20241570472717285
10x10 (2018),3,Mom and Dad (2017),0.19626298546791077
10x10 (2018),4,The Open House (2018),0.19363714754581451
10x10 (2018),5,Slender Man (2018),0.18926779925823212
10x10 (2018),6,Blood Ties (2013),0.17736048996448517
10x10 (2018),7,"Day, The (2011)",0.17699435353279114
10x10 (2018),8,Await Further Instructions (2018),0.1718677580356598
10x10 (2018),9,Aftermath (2017),0.169158473610878
10x10 (2018),10,Dave Made a Maze (2017),0.16555967926979065
"11'09""01 - September 11 (2002)",1,Japon (a.k.a. Japan) (Japón) (2002),0.15513965487480164
"11'09""01 - September 11 (2002)",2,"Murderous Maids (Blessures assassines, Les) (2000)",0.15344029664993286
"11'09""01 - September 11 (2002)",3,Since Otar Left (Depuis qu'Otar est parti...) (2003),0.13371801376342773
"11'09""01 - September 11 (2002)",4,Respiro (2002),0.12255875021219254
"11'09""01 - September 11 (2002)",5,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)",0.11320829391479492
"11'09""01 - September 11 (2002)",6,"Flower of Evil, The (Fleur du mal, La) (2003)",0.11163362860679626
"11'09""01 - September 11 (2002)",7,Blue Steel (1990),0.11016619205474854
"11'09""01 - September 11 (2002)",8,Ten (2002),0.10918117314577103
"11'09""01 - September 11 (2002)",9,In This World (2002),0.10876297950744629
"11'09""01 - September 11 (2002)",10,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),0.10812506079673767
11-11-11 (11-11-11: The Prophecy) (2011),1,"Apparition, The (2012)",0.2282131016254425
11-11-11 (11-11-11: The Prophecy) (2011),2,"Unborn, The (2009)",0.20868106186389923
11-11-11 (11-11-11: The Prophecy) (2011),3,"Pact, The (2012)",0.1952303946018219
11-11-11 (11-11-11: The Prophecy) (2011),4,"Grudge 3, The (2009)",0.18280498683452606
11-11-11 (11-11-11: The Prophecy) (2011),5,"Devil Inside, The (2012)",0.18060895800590515
11-11-11 (11-11-11: The Prophecy) (2011),6,"Thaw, The (2009)",0.17602568864822388
11-11-11 (11-11-11: The Prophecy) (2011),7,Bag of Bones (2011),0.17486543953418732
11-11-11 (11-11-11: The Prophecy) (2011),8,My Soul to Take (2010),0.17454254627227783
11-11-11 (11-11-11: The Prophecy) (2011),9,"Gravedancers, The (2006)",0.17191283404827118
11-11-11 (11-11-11: The Prophecy) (2011),10,Wind Chill (2007),0.1692998856306076
11.22.63 (2016),1,The Night Of (2016),0.1425500512123108
11.22.63 (2016),2,Odd Thomas (2013),0.13972428441047668
11.22.63 (2016),3,Mr. Church (2016),0.13165295124053955
11.22.63 (2016),4,10 Cloverfield Lane (2016),0.12919555604457855
11.22.63 (2016),5,And Then There Were None (2015),0.1267014741897583
11.22.63 (2016),6,The Nice Guys (2016),0.12512286007404327
11.22.63 (2016),7,Split (2017),0.12300632894039154
11.22.63 (2016),8,ARQ (2016),0.12300509959459305
11.22.63 (2016),9,Swiss Army Man (2016),0.12188367545604706
11.22.63 (2016),10,The Night Manager (2016),0.12058357149362564
11:14 (2003),1,"Lookout, The (2007)",0.20338964462280273
11:14 (2003),2,"Jacket, The (2005)",0.1891135573387146
11:14 (2003),3,Big Nothing (2006),0.18357783555984497
11:14 (2003),4,Stay (2005),0.17914171516895294
11:14 (2003),5,Buried (2010),0.17067375779151917
11:14 (2003),6,Thursday (1998),0.1702135056257248
11:14 (2003),7,Identity (2003),0.1694667786359787
11:14 (2003),8,"Perfect Getaway, A (2009)",0.16799744963645935
11:14 (2003),9,Running Scared (2006),0.16702277958393097
11:14 (2003),10,"Box, The (2009)",0.1653950959444046
"11th Hour, The (2007)",1,Crossing Over (2009),0.12260611355304718
"11th Hour, The (2007)",2,End of Suburbia: Oil Depletion and the Collapse of the American Dream (2004),0.12192066013813019
"11th Hour, The (2007)",3,I.O.U.S.A. (a.k.a. IOUSA) (2008),0.11590610444545746
"11th Hour, The (2007)",4,"Age of Stupid, The (2009)",0.11511509865522385
"11th Hour, The (2007)",5,"Land Without Bread (Hurdes, tierra sin pan, Las) (1933)",0.11238247901201248
"11th Hour, The (2007)",6,He Named Me Malala (2015),0.11197695136070251
"11th Hour, The (2007)",7,Turkish Delight (Turks fruit) (1973),0.10998085141181946
"11th Hour, The (2007)",8,"Union: The Business Behind Getting High, The (2007)",0.10375507175922394
"11th Hour, The (2007)",9,Terms and Conditions May Apply (2013),0.098394475877285
"11th Hour, The (2007)",10,GasLand (2010),0.09664629399776459
12 (2007),1,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",0.26098009943962097
12 (2007),2,"Diamond Arm, The (Brilliantovaya ruka) (1968)",0.2597525417804718
12 (2007),3,The Irony of Fate. The Sequel (2007),0.25106674432754517
12 (2007),4,Hipsters (Stilyagi) (2008),0.24508847296237946
12 (2007),5,The Turkish Gambit (2005),0.24258530139923096
12 (2007),6,The Garage (1979),0.23356305062770844
12 (2007),7,Watch Out for the Automobile (Beregis avtomobilya) (1966),0.23034486174583435
12 (2007),8,The Island (2006),0.2232041358947754
12 (2007),9,Striped Trip (1961),0.22056156396865845
12 (2007),10,Piter FM (2006),0.21969738602638245
12 Angry Men (1957),1,Rear Window (1954),0.4204978942871094
12 Angry Men (1957),2,One Flew Over the Cuckoo's Nest (1975),0.4097326397895813
12 Angry Men (1957),3,Casablanca (1942),0.3986397087574005
12 Angry Men (1957),4,North by Northwest (1959),0.39336076378822327
12 Angry Men (1957),5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.3925003409385681
12 Angry Men (1957),6,To Kill a Mockingbird (1962),0.38750016689300537
12 Angry Men (1957),7,Citizen Kane (1941),0.387178897857666
12 Angry Men (1957),8,"Godfather, The (1972)",0.38696038722991943
12 Angry Men (1957),9,Vertigo (1958),0.37650638818740845
12 Angry Men (1957),10,Psycho (1960),0.37639495730400085
12 Angry Men (1997),1,12 Angry Men (1957),0.1502985954284668
12 Angry Men (1997),2,No Country for Old Men (2007),0.11219646781682968
12 Angry Men (1997),3,Gran Torino (2008),0.10837551206350327
12 Angry Men (1997),4,"King's Speech, The (2010)",0.10832224786281586
12 Angry Men (1997),5,Inglourious Basterds (2009),0.10825816541910172
12 Angry Men (1997),6,"Social Network, The (2010)",0.10782837867736816
12 Angry Men (1997),7,Shutter Island (2010),0.1051529198884964
12 Angry Men (1997),8,True Grit (2010),0.1050565168261528
12 Angry Men (1997),9,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",0.10500390827655792
12 Angry Men (1997),10,Argo (2012),0.10339809209108353
12 Chairs (1971),1,"Diamond Arm, The (Brilliantovaya ruka) (1968)",0.4857049882411957
12 Chairs (1971),2,12 Chairs (1976),0.48181232810020447
12 Chairs (1971),3,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),0.4410918653011322
12 Chairs (1971),4,Office Romance (1977),0.4374801218509674
12 Chairs (1971),5,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",0.4373224377632141
12 Chairs (1971),6,Love and Pigeons (1985),0.4259970188140869
12 Chairs (1971),7,It Can't Be! (1975),0.4256882071495056
12 Chairs (1971),8,Bootleggers (1961),0.4242062568664551
12 Chairs (1971),9,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),0.42229217290878296
12 Chairs (1971),10,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),0.42007899284362793
12 Chairs (1976),1,Unbelievable Adventures of Italians in Russia (1974),0.56171053647995
12 Chairs (1976),2,The Garage (1979),0.5478864312171936
12 Chairs (1976),3,Carnival Night (1956),0.5430001616477966
12 Chairs (1976),4,Ordinary Miracle (1978),0.5339687466621399
12 Chairs (1976),5,Bootleggers (1961),0.5229175686836243
12 Chairs (1976),6,Formula of Love (1984),0.5041863918304443
12 Chairs (1976),7,Office Romance (1977),0.49702024459838867
12 Chairs (1976),8,That Munchhausen (1979),0.4923248291015625
12 Chairs (1976),9,Three from Prostokvashino (1978),0.49068501591682434
12 Chairs (1976),10,D'Artagnan and Three Musketeers (1979),0.4884060323238373
12 Dates of Christmas (2011),1,Holiday in Handcuffs (2007),0.27776575088500977
12 Dates of Christmas (2011),2,When in Rome (2002),0.1899040937423706
12 Dates of Christmas (2011),3,Beauty & the Briefcase (2010),0.17693549394607544
12 Dates of Christmas (2011),4,One for the Money (2012),0.1711079329252243
12 Dates of Christmas (2011),5,The Princess Switch (2018),0.1573137640953064
12 Dates of Christmas (2011),6,Post Grad (2009),0.1500808149576187
12 Dates of Christmas (2011),7,The Choice (2016),0.14763770997524261
12 Dates of Christmas (2011),8,The Even Stevens Movie (2003),0.14731433987617493
12 Dates of Christmas (2011),9,Christmas Inheritance (2017),0.14470508694648743
12 Dates of Christmas (2011),10,Material Girls (2006),0.14409790933132172
12 Rounds (2009),1,Armored (2009),0.2290394902229309
12 Rounds (2009),2,"Marine, The (2006)",0.2034694403409958
12 Rounds (2009),3,10th & Wolf (2006),0.19741685688495636
12 Rounds (2009),4,88 Minutes (2008),0.1878654807806015
12 Rounds (2009),5,Brooklyn's Finest (2010),0.18596616387367249
12 Rounds (2009),6,Brake (2012),0.1805127114057541
12 Rounds (2009),7,Whiteout (2009),0.17908164858818054
12 Rounds (2009),8,"Tournament, The (2009)",0.1756187379360199
12 Rounds (2009),9,16 Blocks (2006),0.16981065273284912
12 Rounds (2009),10,Eye See You (D-Tox) (2002),0.16894814372062683
12 Strong (2018),1,Mile 22 (2018),0.31315019726753235
12 Strong (2018),2,Den of Thieves (2018),0.3032439649105072
12 Strong (2018),3,American Assassin (2017),0.27210870385169983
12 Strong (2018),4,The Commuter (2018),0.2608276605606079
12 Strong (2018),5,Hunter Killer (2018),0.2492670714855194
12 Strong (2018),6,The Equalizer 2 (2018),0.23125895857810974
12 Strong (2018),7,Death Wish (2018),0.22685208916664124
12 Strong (2018),8,13 Hours (2016),0.2240404486656189
12 Strong (2018),9,Patriots Day (2016),0.21538926661014557
12 Strong (2018),10,The Foreigner (2017),0.21415700018405914
12 Years a Slave (2013),1,Dallas Buyers Club (2013),0.4273207187652588
12 Years a Slave (2013),2,Captain Phillips (2013),0.4159831702709198
12 Years a Slave (2013),3,Her (2013),0.39756739139556885
12 Years a Slave (2013),4,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),0.39503544569015503
12 Years a Slave (2013),5,Gravity (2013),0.3950018882751465
12 Years a Slave (2013),6,"Wolf of Wall Street, The (2013)",0.39352279901504517
12 Years a Slave (2013),7,The Revenant (2015),0.38881468772888184
12 Years a Slave (2013),8,Django Unchained (2012),0.38472482562065125
12 Years a Slave (2013),9,Gone Girl (2014),0.384561687707901
12 Years a Slave (2013),10,"Grand Budapest Hotel, The (2014)",0.3824620246887207
120 Beats Per Minute (2017),1,Dheepan (2015),0.22617101669311523
120 Beats Per Minute (2017),2,Girlhood (2014),0.22378860414028168
120 Beats Per Minute (2017),3,God's Own Country (2017),0.2224549949169159
120 Beats Per Minute (2017),4,Love Is Strange (2014),0.21450363099575043
120 Beats Per Minute (2017),5,"Faces, Places (2017)",0.19098390638828278
120 Beats Per Minute (2017),6,A Fantastic Woman (2017),0.18953196704387665
120 Beats Per Minute (2017),7,Beach Rats (2017),0.18667282164096832
120 Beats Per Minute (2017),8,"Life, Animated (2016)",0.18465788662433624
120 Beats Per Minute (2017),9,The Measure of a Man (2015),0.1834043562412262
120 Beats Per Minute (2017),10,Lilting (2014),0.18320615589618683
127 Hours (2010),1,"Social Network, The (2010)",0.39739352464675903
127 Hours (2010),2,Black Swan (2010),0.3802543580532074
127 Hours (2010),3,Shutter Island (2010),0.36983418464660645
127 Hours (2010),4,Gravity (2013),0.3603731393814087
127 Hours (2010),5,"Fighter, The (2010)",0.3584887385368347
127 Hours (2010),6,Into the Wild (2007),0.3570966422557831
127 Hours (2010),7,Drive (2011),0.3482810854911804
127 Hours (2010),8,Inglourious Basterds (2009),0.3401748538017273
127 Hours (2010),9,Life of Pi (2012),0.33976322412490845
127 Hours (2010),10,Inception (2010),0.339724600315094
12:01 (1993),1,Trancers (1985),0.16819769144058228
12:01 (1993),2,Sherlock Holmes: The Woman in Green (1945),0.15341855585575104
12:01 (1993),3,"Sound of Thunder, A (2005)",0.14500997960567474
12:01 (1993),4,Man with the Screaming Brain (2005),0.14131607115268707
12:01 (1993),5,Invaders from Mars (1986),0.13967342674732208
12:01 (1993),6,I'll Follow You Down (2013),0.1384812444448471
12:01 (1993),7,If Only (2004),0.13767240941524506
12:01 (1993),8,Philadelphia Experiment II (1993),0.1300780028104782
12:01 (1993),9,Science Fiction Volume One: The Osiris Child,0.12827390432357788
12:01 (1993),10,"Day After, The (1983)",0.1273926943540573
12:08 East of Bucharest (A fost sau n-a fost?) (2006),1,"Police, Adjective (Politist, adj.) (2009)",0.3401356339454651
12:08 East of Bucharest (A fost sau n-a fost?) (2006),2,"Death of Mr. Lazarescu, The (Moartea domnului Lazarescu) (2005)",0.29541727900505066
12:08 East of Bucharest (A fost sau n-a fost?) (2006),3,"Tuesday, After Christmas (Marti, dupa craciun) (2010)",0.2425500899553299
12:08 East of Bucharest (A fost sau n-a fost?) (2006),4,California Dreamin' (Nesfarsit) (2007),0.23747828602790833
12:08 East of Bucharest (A fost sau n-a fost?) (2006),5,Still Life (Sanxia haoren) (2006),0.212369903922081
12:08 East of Bucharest (A fost sau n-a fost?) (2006),6,Tales from the Golden Age (Amintiri din epoca de aur) (2009),0.19581927359104156
12:08 East of Bucharest (A fost sau n-a fost?) (2006),7,Afterschool (2008),0.19177216291427612
12:08 East of Bucharest (A fost sau n-a fost?) (2006),8,"Wayward Cloud, The (Tian bian yi duo yun) (2005)",0.18681153655052185
12:08 East of Bucharest (A fost sau n-a fost?) (2006),9,"Four Times, The (Le Quattro Volte) (2010)",0.1803761124610901
12:08 East of Bucharest (A fost sau n-a fost?) (2006),10,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),0.17887212336063385
13 (2010),1,Killer Elite (2011),0.24157166481018066
13 (2010),2,Wild Card (2015),0.23396606743335724
13 (2010),3,Takers (2010),0.2263673096895218
13 (2010),4,Outlaw (2007),0.2216337025165558
13 (2010),5,Redemption (Hummingbird) (2013),0.221280038356781
13 (2010),6,Safe (2012),0.21432992815971375
13 (2010),7,Parker (2013),0.2076311707496643
13 (2010),8,Repeaters (2010) ,0.20496104657649994
13 (2010),9,Seeking Justice (2011),0.20123426616191864
13 (2010),10,"Baytown Outlaws, The (2012)",0.20057740807533264
13 Assassins (Jûsan-nin no shikaku) (2010),1,The Raid: Redemption (2011),0.27351096272468567
13 Assassins (Jûsan-nin no shikaku) (2010),2,The Man from Nowhere (2010),0.2574450969696045
13 Assassins (Jûsan-nin no shikaku) (2010),3,The Raid 2: Berandal (2014),0.2543503940105438
13 Assassins (Jûsan-nin no shikaku) (2010),4,I Saw the Devil (Akmareul boatda) (2010),0.24206165969371796
13 Assassins (Jûsan-nin no shikaku) (2010),5,Ip Man 2 (2010),0.23373743891716003
13 Assassins (Jûsan-nin no shikaku) (2010),6,Ip Man (2008),0.2317800223827362
13 Assassins (Jûsan-nin no shikaku) (2010),7,Mother (Madeo) (2009),0.2251438945531845
13 Assassins (Jûsan-nin no shikaku) (2010),8,Outrage (Autoreiji) (2010),0.21258026361465454
13 Assassins (Jûsan-nin no shikaku) (2010),9,"Chaser, The (Chugyeogja) (2008)",0.21111780405044556
13 Assassins (Jûsan-nin no shikaku) (2010),10,Valhalla Rising (2009),0.20341189205646515
13 Beloved (13 game sayawng) (2006),1,Next Door (Naboer) (2005),0.1796122044324875
13 Beloved (13 game sayawng) (2006),2,Easy Money (Snabba Cash) (2010),0.1429440975189209
13 Beloved (13 game sayawng) (2006),3,Fermat's Room (La habitación de Fermat) (2007),0.13062918186187744
13 Beloved (13 game sayawng) (2006),4,"Zone, The (La Zona) (2007)",0.12972165644168854
13 Beloved (13 game sayawng) (2006),5,Nurse 3D (2013),0.12852950394153595
13 Beloved (13 game sayawng) (2006),6,Shuttle (2008),0.12829159200191498
13 Beloved (13 game sayawng) (2006),7,Antibodies (Antikörper) (2005),0.1267850399017334
13 Beloved (13 game sayawng) (2006),8,A Hard Day (2014),0.12373718619346619
13 Beloved (13 game sayawng) (2006),9,Jar City (Mýrin) (2006),0.1220613643527031
13 Beloved (13 game sayawng) (2006),10,"Method, The (Método, El) (2005)",0.12165305763483047
13 Ghosts (1960),1,*batteries not included (1987),0.14789484441280365
13 Ghosts (1960),2,30 Days of Night (2007),0.12960556149482727
13 Ghosts (1960),3,1408 (2007),0.12954282760620117
13 Ghosts (1960),4,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),0.1290210783481598
13 Ghosts (1960),5,Attack of the Puppet People (1958),0.1241966262459755
13 Ghosts (1960),6,976-EVIL (1989),0.1230069175362587
13 Ghosts (1960),7,House of Wax (1953),0.11859159916639328
13 Ghosts (1960),8,"Thing with Two Heads, The (1972)",0.11835090816020966
13 Ghosts (1960),9,"Legend of Hell House, The (1973)",0.11617214977741241
13 Ghosts (1960),10,40 Days and 40 Nights (2002),0.11296098679304123
13 Going on 30 (2004),1,27 Dresses (2008),0.40278857946395874
13 Going on 30 (2004),2,How to Lose a Guy in 10 Days (2003),0.3975655138492584
13 Going on 30 (2004),3,Freaky Friday (2003),0.3879626393318176
13 Going on 30 (2004),4,"Princess Diaries, The (2001)",0.3805338740348816
13 Going on 30 (2004),5,50 First Dates (2004),0.3798166811466217
13 Going on 30 (2004),6,Mean Girls (2004),0.36686497926712036
13 Going on 30 (2004),7,Sweet Home Alabama (2002),0.35031068325042725
13 Going on 30 (2004),8,Legally Blonde (2001),0.34242957830429077
13 Going on 30 (2004),9,10 Things I Hate About You (1999),0.33430731296539307
13 Going on 30 (2004),10,"Devil Wears Prada, The (2006)",0.32745829224586487
13 Hours (2016),1,Lone Survivor (2013),0.3988085985183716
13 Hours (2016),2,Deepwater Horizon (2016),0.3126209080219269
13 Hours (2016),3,American Sniper (2014),0.3061921298503876
13 Hours (2016),4,The Accountant (2016),0.28742480278015137
13 Hours (2016),5,Patriots Day (2016),0.28371599316596985
13 Hours (2016),6,London Has Fallen (2016),0.28213226795196533
